univ_id
36D1D95F-D35D-4FC0-9698-D8146FF54C16
AFA5E207-AADB-4B21-8ADB-4FB5567DC296
E94FEA62-5900-46FB-AA4D-D685C4911707
CCA4B3C5-05B6-487C-9DC7-34B66CBDFDBD
BF056A3A-B115-4C46-9D0F-D8C60DD8453B
B8A2A6E1-0AD8-4484-AE78-53C26389ADA7
C7695D2C-6985-43BA-A2AE-B75047025CA4
F917DBD4-70B9-482D-92CE-BDBA56B20CDD
8C29F21D-D57B-4692-93BA-A4871ED41678
683AF209-907E-491F-9DBE-F90D8B9798FD
0A4B06F0-DFD3-4F52-899F-DFBE8701BDDA
79B3C313-6AB6-4C63-BD99-5841C2E70D17
AB4C2B19-2EDB-4275-A8AC-09E28D07B9AF
CCBA9C0A-0055-4F79-95B0-D27F01290ADE
916B4E62-F0F6-424F-83F2-A5AD27BA3AD3
F0103954-5973-4100-8366-5B8F853E61AE
B0C0DBCB-CCEF-44B4-801B-6F5D36D5D3A5
E0D0A027-2530-485B-9A6D-E929FCED333A
40D5D745-324E-4B6D-9C50-2FA9F40F9BA0
ECBD595E-D95C-4709-A56F-CED6FD3E3F60
805251E2-D9D8-413C-ABE9-B407D4D5A572
167DB4DB-A077-470A-BAAE-5D345BE09886
1EBC036F-54A2-4C60-B23A-FE97B94CC0C4
A7639356-52DA-4276-95B6-90800918921E
65513422-0BE9-4ACD-B580-984C7FE9AA88
58D823A5-E9EC-4B34-B40B-BED2394D18AA
BB4C8BB4-4426-4F44-88DD-D7AAF2A7F803
5A9ADDD4-8E47-424B-9BD6-E936CE61D46E
5609DCBB-3B10-420B-9630-C5F961993C3E
9C310A38-26FD-4B6C-B33A-4650548A0C2D
E9153654-FAD2-4003-83AE-C52AF0A86CB5
15C59E7F-E887-4E2A-A54D-867FB9E4DB8E
037FF8FF-7E7A-4CA6-AB04-5D8A8656CA9B
37777D6E-9948-4BE5-A7CC-2E3E1BB8E513
69B33FF7-447C-4EE6-A998-B1BB5C482E1C
F2A68C1F-516B-4A6D-92E4-34E5C11BB68D
ACFB9B2A-DCA2-4A39-99FA-6E27BE54F281
F7D512B7-AEE9-478B-956A-C4C80045A687
979568C1-10E7-4C39-BD81-D9CB3633F09C
569E6EA3-DB15-4824-B3AA-E7BE63573BE6
4C472173-0D87-43A9-AE2C-A96E697C63DE
E0369035-1535-449C-A6F1-BC017B41F4E1
3E152AA2-DC66-4884-8438-1A564A1421FD
69D1A667-BF9F-4C3F-AEA4-6D4FC5C6CB25
FBC09E0C-DCD5-4B2A-8D7E-78E225CBDE35
F4827E97-2362-4890-A334-4077745EC2D8
B00FF500-6F48-45A3-BF56-EB88E418A633
6D995285-10FF-4E17-9488-5621B5BEB9C4
1830E5F9-D566-401C-8A8E-5557A9D641CF
AB313980-5CCC-489F-B284-72FB7E0F6719
D09E5747-467B-41D2-B92B-701C3398072C
6FEF687A-A44A-464A-8AF0-67B70D7AF6C3
E392343F-980C-4876-82DF-DCED01BAB454
7E144AFB-9015-4241-B602-E397323D6BC5
767E6F4B-63FF-45F8-B1F2-3AC65C8238C4
EEDE1DE5-6861-45F3-9585-BEEF74A8096C
15364E44-EBF6-45D7-8DAD-6777876A261C
21ED5284-890F-4F86-A9A7-A7AB0B245F32
351C2DF2-257C-4060-BC78-89C7F27612BA
34209B64-03E2-4AA0-9161-07ABCDB4B69C
FB31656F-2DBF-4AFC-834C-73E6F9334F99
6D8157DD-FABE-45F2-8A76-E611F5FC7CA4
DB9E11CB-B89E-4B90-ADC9-C370C9F2DBC3
96E147B9-8DDD-46D9-9D2B-EE38DF560CA2
9187EF4F-D004-4B55-827B-9ED0C516C478
E2803561-7205-4039-96EE-1C2A2B9BCDE7
9CBC6109-35EA-4329-BA53-D576B5B401F3
DCC0F616-ABC3-4A21-86D3-63A1384AA442
D792AC63-3BF1-47BD-BB67-F554EEAFB5BA
1EFC1AFD-FE42-4477-9E9F-F41A06966BB1
A30BE01D-628D-4E10-9919-7C1AE6665ECC
DCC6E4AB-8FAB-4FAA-A2E1-179260135444
6CB7985A-0960-4E7D-80BB-15717A03719D
9F26AF42-902E-4115-990B-42B13FFB2A04
E9CAE2A2-DFE9-4053-A834-17A0FB3A0150
BB402850-2135-4DC8-96CD-9CBB69B54A3E
0A62003F-7A7D-40E0-8F4E-C45AF34A8FB7
9BE0DF70-8974-4CBA-A0C0-0B7673BA40E8
D6AE8424-92F7-4573-B071-19D6692745DA
419FA9BB-DFD1-41A9-BF08-C996448D8BF3
D8BFD967-CF4A-4F71-AB0B-67A6AB2372BC
F6AB4CAE-21C8-4F2A-B0B8-1EAB534E65CC
54D01BF3-8255-474B-B96D-4426135EED01
6FBB2EC9-261F-4752-9DE6-93D69B0DF91E
8EE95D44-37EB-4866-94A2-99947B0FDDC9
6BC17504-B1BF-4673-8251-16CC2B17B052
3DCFA260-45CF-44A9-9EA3-E066FACD3B60
561AFA57-980E-4227-88BA-DAA70B51E7F3
E55935D3-E628-4CF8-A990-EC719AA989EC
7030C216-D878-4A7C-BC7D-5F58473A50AA
48A1E5EF-DD53-4591-B55C-922087581CB7
9DD51BFF-36A8-49B5-B87C-336124D96A94
A8336542-5055-4940-8EEF-F7895B2C52DC
08A5B743-939D-414F-A79A-02EDDCB52D8F
4DD02C05-EAD9-4990-8AD5-BA2CF7BF51B6
E518E136-8F5A-44C1-B56F-9424E0F8087D
3408D362-500D-4BD7-BFE2-63A559AC27FC
0118685F-8B71-413D-A174-8E41C3B95204
C15BCC35-C5F8-46F8-884A-F30D02C498C1
EA6115F1-8F88-4530-9149-0F3DF85946E8
26FED3A6-22C1-418F-AEA1-0F1BC19E91A1
5B6D1151-605D-4B9B-A474-B90B55F75FAA
896879FE-5FBE-4AB0-A7CD-3FAD1EEE3CFF
D865C336-35EA-4E1A-BFF6-156C283E65E5
19592C20-05ED-49D3-A05B-9332B0A77FA0
01D65A33-67E5-4F40-8268-2FA0738B1F57
E601928D-9F63-4A6D-A6AC-5FC7734AD9A5
D3BF890F-9ED3-4D06-8604-95EBF1EFB5DD
D7B28A87-0E2B-4711-8FE6-1F578B4A4961
304605D4-EC94-43CD-94FF-A2AB1F36C316
